docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,segment1875
uiuo.ark+=13960=t0vq3kb3w,1879,1879,,vulgar,,,"Newall, John",London;Charing Cross Publishing Co. Limited;1879.,,Nature's nobility,,,,,,0.0,m,,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/0v/q3/kb/3w/ark+=13960=t0vq3kb3w/uiuo.ark+=13960=t0vq3kb3w.json.bz2,3,Charing Cross,0.15671252548240128
nyp.33433074869375,1879,1879,1879.0,elite,117855.0,4358261,"Ingelow, Jean",Boston;Roberts brothers;1879.,,Sarah de Berenger,rev,,,1880,ATL,1820.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/86/93/75/33433074869375/nyp.33433074869375.json.bz2,24,Roberts,0.553501899102613
inu.39000003330680,1879,1879,1879.0,elite,6059987.0,2620860,"Fothergill, Jessie",London;R. Bentley;1879.,v.3,Probation,rev,pos,,1880,ATL,1851.0,f,uk,,,,inu/pairtree_root/39/00/00/03/33/06/80/39000003330680/inu.39000003330680.json.bz2,48,Bentley,0.641289952519558
mdp.39015065957253,1879,1879,,vulgar,,,"Yonge, Charlotte M",London;Macmillan;1879.,,"Magnum bonum, or Mother Carey's brood",,,,,,1823.0,f,uk,,,,mdp/pairtree_root/39/01/50/65/95/72/53/39015065957253/mdp.39015065957253.json.bz2,218,Macmillan,0.30863423182658656
nnc1.1002208741,1879,1879,,vulgar,,,"Perry, Alice",Boston;Lothrop;1879,,More ways than one,,,,,,1854.0,f,us,,,,nnc1/pairtree_root/10/02/20/87/41/1002208741/nnc1.1002208741.json.bz2,2,Lothrop,0.42384674802414535
nyp.33433018442024,1879,1879,,vulgar,,,"Garvice, Charles",New York;G. Munro's Sons;1897.,,The story of a passion,,,,,,1850.0,m,uk,"Hart, Caroline",,,nyp/pairtree_root/33/43/30/18/44/20/24/33433018442024/nyp.33433018442024.json.bz2,26,Munro,0.4781799730499301
uiuo.ark+=13960=t78s57g82,1879,1879,,vulgar,,,"Knight, Wynter Frore",London;S. Tinsley;1879.,,Our vicar,,,,,,0.0,u,,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/78/s5/7g/82/ark+=13960=t78s57g82/uiuo.ark+=13960=t78s57g82.json.bz2,3,Tinsley,0.1625229739592561
uva.x030788142,1879,1879,1879.0,elite,9776577.0,669920629,"Butt, Beatrice May",New York;G. Munro;c1879.,,Delicia,rev,pos,,1880,ATL,1853.0,f,uk,,,,uva/pairtree_root/x0/30/78/81/42/x030788142/uva.x030788142.json.bz2,5,Munro,0.6152158605867681
uc2.ark+=13960=t09w0b884,1879,1879,1879.0,elite,7657315.0,1684410,"Elliott, Sarah Barnwell",New York;D. Appleton and company;1879.,,The Felmeres,rev,pos,,1880,ATL,1848.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/09/w0/b8/84/ark+=13960=t09w0b884/uc2.ark+=13960=t09w0b884.json.bz2,8,Appleton,0.5673932808188508
uc2.ark+=13960=t84j0cp08,1879,1879,,vulgar,,,"Montgomery, Florence",Philadelphia;J.B. Lippincott;1879.,,Seaforth,,,,,,1843.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/84/j0/cp/08/ark+=13960=t84j0cp08/uc2.ark+=13960=t84j0cp08.json.bz2,29,Lippincott,0.3480242482693339
uc2.ark+=13960=t17m04t77,1879,1879,1879.0,elite,1421662.0,625387,"Cable, George Washington",New York;C. Seribner's sons;1879.,,Old Creole days,rev,pos,,1880,ATL,1844.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/17/m0/4t/77/ark+=13960=t17m04t77/uc2.ark+=13960=t17m04t77.json.bz2,63,Seribner,0.7094787909663304
nyp.33433076072028,1879,1879,1879.0,elite,1423408.0,5319507,"Jewett, Sarah Orne",Boston;Houghton;Osgood and company;1879.,,Old friends and new,rev,,,1880,ATL,1849.0,f,us,,,,nyp/pairtree_root/33/43/30/76/07/20/28/33433076072028/nyp.33433076072028.json.bz2,73,Houghton Osgood,0.6832158874531339
nc01.ark+=13960=t74t73k55,1879,1879,1879.0,elite,1187408.0,1456408,"Tourgée, Albion Winegar","New York;Fords, Howard & Hulbert;c1879",,Figs and thistles,rev,,,1880,ATL,1838.0,m,us,,,,nc01/pairtree_root/ar/k+/=1/39/60/=t/74/t7/3k/55/ark+=13960=t74t73k55/nc01.ark+=13960=t74t73k55.json.bz2,36,Fords Howard Hulbert,0.39286250236376546
njp.32101068176658,1879,1879,1879.0,elite,8969034.0,1040755,"Douglas, Amanda Minnie",Boston;Lee and Shepard;1879,,Hope mills;,rev,neg,,1880,ATL,1831.0,f,us,,,,njp/pairtree_root/32/10/10/68/17/66/58/32101068176658/njp.32101068176658.json.bz2,38,Lee Shepard,0.5849975733607696
uc2.ark+=13960=t1qf8t16c,1879,1879,,presentaselite,,,"Taylor, Meadows",London;C. Kegan Paul;1879.,,Tara,,,,,,1808.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1q/f8/t1/6c/ark+=13960=t1qf8t16c/uc2.ark+=13960=t1qf8t16c.json.bz2,35,Kegan Paul,0.24153487949153643
njp.32101066107804,1879,1879,1879.0,elite,9246309.0,30527056,"O'Reilly, John Boyle",Boston;Roberts Brothers;1879.,,Moondyne: a story from the underworld,rev,,,1880,ATL,1844.0,m,ir,,,,njp/pairtree_root/32/10/10/66/10/78/04/32101066107804/njp.32101066107804.json.bz2,3,Roberts,0.6081189958314206
uiuo.ark+=13960=t1qf91c76,1880,1880,,vulgar,,,"Colvill, Helen Hester",Edinburgh;Blackwood;1880.,,A dreamer,,,,,,1854.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/1q/f9/1c/76/ark+=13960=t1qf91c76/uiuo.ark+=13960=t1qf91c76.json.bz2,9,Blackwood,0.4310154711997487
njp.32101079670517,1909,1880,1880.0,elite,9038144.0,18548873,"James, Henry",New York;Modern Library;c1909,,The portrait of a lady,rev,pos,,1882,BM,1843.0,m,us,,,,njp/pairtree_root/32/10/10/79/67/05/17/32101079670517/njp.32101079670517.json.bz2,543,Modern Library,0.7446629542628521
uc2.ark+=13960=t4vh5db24,1880,1880,,vulgar,,,"Miller, Thomas",New York;Miller;1880.,,Little Blue Hood,,,,,,1807.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/4v/h5/db/24/ark+=13960=t4vh5db24/uc2.ark+=13960=t4vh5db24.json.bz2,16,Miller,0.25930080342147993
uc2.ark+=13960=t25b01m57,1880,1880,,vulgar,,,"Brame, Charlotte M","Chicago;New York;Belford, Clarke & company;188-?",,Repented at leisure,,,,,,1836.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/25/b0/1m/57/ark+=13960=t25b01m57/uc2.ark+=13960=t25b01m57.json.bz2,21,Belford Clarke,0.1371057341816562
njp.32101063607269,1880,1880,,vulgar,,,"Marryat, Florence",New York;International Book Company;188-?,,Fighting the air,,,,,,1833.0,f,uk,,,,njp/pairtree_root/32/10/10/63/60/72/69/32101063607269/njp.32101063607269.json.bz2,83,International Book,0.1966398329676358
uiuo.ark+=13960=t8sb41f1t,1882,1880,1880.0,elite,8719249.0,544204,"Adams, Henry",London;Macmillan and Co.;1882.,,Democracy,rev,pos,pop,1882,FR,1838.0,m,us,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/8s/b4/1f/1t/ark+=13960=t8sb41f1t/uiuo.ark+=13960=t8sb41f1t.json.bz2,3,Macmillan,0.610280858027851
mdp.39015012373794,1880,1880,,vulgar,,,"Mayo, Isabella (Fyvie)","New York;Dodd, Mead & co.;188-?",,Her object in life,,,,,,1843.0,f,uk,,,,mdp/pairtree_root/39/01/50/12/37/37/94/39015012373794/mdp.39015012373794.json.bz2,1,Dodd Mead,0.38334123262414704
uc1.b3322001,1880,1880,,vulgar,,,"Buxton, B. H",London;Tinsley Brothers;1880.,,Nell,,,,,,1844.0,f,uk,,,,uc1/pairtree_root/b3/32/20/01/b3322001/uc1.b3322001.json.bz2,4,Tinsley,0.1911679357398009
nyp.33433074952148,1880,1880,,vulgar,,,"Currier, Emma C",New York;The Authors' publishing company;c1880.,,Hubbub,,,,,,0.0,,,,,,nyp/pairtree_root/33/43/30/74/95/21/48/33433074952148/nyp.33433074952148.json.bz2,1,Authors',0.10640087424732488
uc1.b3327527,1880,1880,,vulgar,,,"Payn, James",New York;F.M. Lupton;188-?,,Married beneath him,,,,,,1830.0,m,uk,,,,uc1/pairtree_root/b3/32/75/27/b3327527/uc1.b3327527.json.bz2,109,Lupton,0.3933749231771032
uiuo.ark+=13960=t2b85wr4n,1880,1880,,vulgar,,,"Christie-Murray, David",London;Griffith & Farran;1880.,,A life's atonement,,,,,,1847.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/2b/85/wr/4n/ark+=13960=t2b85wr4n/uiuo.ark+=13960=t2b85wr4n.json.bz2,5,Griffith Farran,0.3741279281465031
nyp.33433074945746,1880,1880,,remove,,,"Collins, Wilkie",New York;Harper & Brothers;188-?,,"I say no; or, The love-letter answered;",,,,,,1824.0,m,uk,,already in elite,,nyp/pairtree_root/33/43/30/74/94/57/46/33433074945746/nyp.33433074945746.json.bz2,231,Harper,0.33460149951372453
uc1.b3048116,1880,1880,,vulgar,,,"Du Boisgobey, Fortuné",London;Vizetelly;188-]-,,Sensational novels,,,,,,1821.0,m,french,,,,uc1/pairtree_root/b3/04/81/16/b3048116/uc1.b3048116.json.bz2,28,Vizetelly,0.15413092315342242
wu.89090340324,1880,1880,,vulgar,,,"Buxton, B. H",New York;Harper & brothers;1880.,,From the wings,,,,,,1844.0,f,uk,,,,wu/pairtree_root/89/09/03/40/32/4/89090340324/wu.89090340324.json.bz2,4,Harper,0.16944774439345664
uiuo.ark+=13960=t2d79qg2t,1880,1880,,vulgar,,,"Greg, Percy","London;S. Low, Marston, Searle & Rivington;1880.",,Errant,,,,,,1836.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/2d/79/qg/2t/ark+=13960=t2d79qg2t/uiuo.ark+=13960=t2d79qg2t.json.bz2,17,Low Marston Searle Rivington,0.2215961383098383
nyp.33433034410054,1880,1880,,vulgar,,,"Carey, Rosa Nouchette",London;R. Bentley and Son;1880.,,Nellie's memories;,,,,,,1840.0,f,uk,,,,nyp/pairtree_root/33/43/30/34/41/00/54/33433034410054/nyp.33433034410054.json.bz2,113,Bentley,0.26755296805692075
uc2.ark+=13960=t0ht2v58x,1880,1880,,vulgar,,,"Gowing, Aylmer",London;Remington;1880.,,My only love;,,,,,,1846.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/0h/t2/v5/8x/ark+=13960=t0ht2v58x/uc2.ark+=13960=t0ht2v58x.json.bz2,4,Remington,0.16659753894374915
nc01.ark+=13960=t05x2rh1q,1880,1880,,vulgar,,,"Goff, H. N. K",New York;J. S. Ogilvie & company;c1880.,,Other fools and their doings,,,,,,1828.0,f,us,,,,nc01/pairtree_root/ar/k+/=1/39/60/=t/05/x2/rh/1q/ark+=13960=t05x2rh1q/nc01.ark+=13960=t05x2rh1q.json.bz2,2,Ogilvie,0.31011850290936266
njp.32101066459908,1880,1880,,vulgar,,,"Goulding, F. R",London;New York;G. Routledge and Sons;188-?,,Adventures among the Indians,,,,,,1810.0,m,us,,,,njp/pairtree_root/32/10/10/66/45/99/08/32101066459908/njp.32101066459908.json.bz2,3,Routledge,0.21860991428042603
uiuo.ark+=13960=t7hq4m576,1880,1880,1880.0,elite,8723906.0,82342663,"Walford, Lucy Bethia",Edinburgh;London;William Blackwood and Sons;1880.,v.3,Troublesome daughters,rev,,,1880,ATL,1845.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/7h/q4/m5/76/ark+=13960=t7hq4m576/uiuo.ark+=13960=t7hq4m576.json.bz2,34,William Blackwood,0.5728030430979972
wu.89097996409,1880,1880,,vulgar,,,"Libbey, Laura Jean",London;Milner;188-?,,"Little Rosebud's lovers, or, A cruel revenge",,,,,,1862.0,f,us,,dime novelist,,wu/pairtree_root/89/09/79/96/40/9/89097996409/wu.89097996409.json.bz2,10,Milner,0.15310095967582704
nnc1.cu58507493,1880,1880,,vulgar,,,"Sala, George Augustus",London;Hutchinson;188-?,,Quite alone;,,,,,,1828.0,m,uk,,,,nnc1/pairtree_root/cu/58/50/74/93/cu58507493/nnc1.cu58507493.json.bz2,35,Hutchinson,0.4152532321379931
uiuo.ark+=13960=t5t72pq4d,1880,1880,1880.0,elite,8722370.0,43303547,"Aïdé, Hamilton",London;Hurst and Blackett;1880.,v.1,Poet and peer,rev,,,1880,BM,1826.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/5t/72/pq/4d/ark+=13960=t5t72pq4d/uiuo.ark+=13960=t5t72pq4d.json.bz2,14,Hurst Blackett,0.6764846600819027
uc2.ark+=13960=t9j38r92d,1880,1880,,vulgar,,,"Valentine, L",London;F. Warne;188-?,,We three boys,,,,,,0.0,,,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/9j/38/r9/2d/ark+=13960=t9j38r92d/uc2.ark+=13960=t9j38r92d.json.bz2,4,Warne,0.17749734375898282
uiuo.ark+=13960=t2v41110q,1880,1880,1880.0,elite,8722370.0,43303547,"Aïdé, Hamilton",London;Hurst and Blackett;1880.,v.2,Poet and peer,rev,,,1880,BM,1826.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/2v/41/11/0q/ark+=13960=t2v41110q/uiuo.ark+=13960=t2v41110q.json.bz2,14,Hurst Blackett,0.6075011460935131
uiuo.ark+=13960=t3417852c,1880,1880,1880.0,elite,8722370.0,43303547,"Aïdé, Hamilton",London;Hurst and Blackett;1880.,v.3,Poet and peer,rev,,,1880,BM,1826.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/34/17/85/2c/ark+=13960=t3417852c/uiuo.ark+=13960=t3417852c.json.bz2,14,Hurst Blackett,0.724351949432815
mdp.39015030851763,1880,1880,1880.0,elite,475604.0,10940052,"Blackmore, R. D","London;Low, Marston;1880.",v.2,Mary Anerley,rev,neg,,1880,BM,1825.0,m,uk,,,,mdp/pairtree_root/39/01/50/30/85/17/63/39015030851763/mdp.39015030851763.json.bz2,108,Low Marston,0.5643483281593231
mdp.39015030851755,1880,1880,1880.0,elite,475604.0,10940052,"Blackmore, R. D","London;Low, Marston;1880.",v.1,Mary Anerley,rev,neg,,1880,BM,1825.0,m,uk,,,,mdp/pairtree_root/39/01/50/30/85/17/55/39015030851755/mdp.39015030851755.json.bz2,108,Low Marston,0.6611100461409611
uc1.b249560,1880,1880,1880.0,elite,6502100.0,21086698,"Broughton, Rhoda",London;R. Bentley;1880.,v. 2,Second thoughts,rev,,,1880,BM,1840.0,f,uk,,,,uc1/pairtree_root/$b/24/95/60/$b249560/uc1.$b249560.json.bz2,87,Bentley,0.7985790178973167
uc1.b249559,1880,1880,1880.0,elite,6502100.0,21086698,"Broughton, Rhoda",London;R. Bentley;1880.,v. 1,Second thoughts,rev,,,1880,BM,1840.0,f,uk,,,,uc1/pairtree_root/$b/24/95/59/$b249559/uc1.$b249559.json.bz2,87,Bentley,0.870840452071905
uiuo.ark+=13960=t0tq6k46g,1880,1880,1880.0,elite,8723906.0,82342663,"Walford, Lucy Bethia",Edinburgh;London;William Blackwood and Sons;1880.,v.1,Troublesome daughters,rev,,,1880,ATL,1845.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/0t/q6/k4/6g/ark+=13960=t0tq6k46g/uiuo.ark+=13960=t0tq6k46g.json.bz2,34,William Blackwood,0.7209152983367568
uiuo.ark+=13960=t7tm7tp6t,1880,1880,,vulgar,,,"Praed, Campbell",London;Chapman and Hall;1880.,,An Australian heroine,,,,,,1851.0,f,au,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/7t/m7/tp/6t/ark+=13960=t7tm7tp6t/uiuo.ark+=13960=t7tm7tp6t.json.bz2,45,Chapman Hall,0.35032050972610257
uiuo.ark+=13960=t5h99sh0k,1880,1880,1880.0,elite,8723906.0,82342663,"Walford, Lucy Bethia",Edinburgh;London;William Blackwood and Sons;1880.,v.2,Troublesome daughters,rev,,,1880,ATL,1845.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/5h/99/sh/0k/ark+=13960=t5h99sh0k/uiuo.ark+=13960=t5h99sh0k.json.bz2,34,William Blackwood,0.722371014040068
uc2.ark+=13960=t6736nr4k,1880,1880,,vulgar,,,"Hawthorne, Julian",New York;D. Appleton;1880.,,Garth: a novel,,,,,,1846.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/67/36/nr/4k/ark+=13960=t6736nr4k/uc2.ark+=13960=t6736nr4k.json.bz2,103,Appleton,0.4471096552578174
nc01.ark+=13960=t6b28c502,1880,1880,1880.0,elite,1187405.0,44496413,"Tourgée, Albion Winegar","New York;Fords, Howard & Hulbert;c1880.",,Bricks without straw,rev,,,1881,ATL,1838.0,m,us,,,,nc01/pairtree_root/ar/k+/=1/39/60/=t/6b/28/c5/02/ark+=13960=t6b28c502/nc01.ark+=13960=t6b28c502.json.bz2,36,Fords Howard Hulbert,0.44803153743234225
uc2.ark+=13960=t9r20sh4z,1880,1880,1880.0,elite,7645928.0,3681674,"Latimer, Elizabeth Wormeley",Boston;Roberts Brothers;1880.,,Salvage,rev,pos,,1880,ATL,1822.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/9r/20/sh/4z/ark+=13960=t9r20sh4z/uc2.ark+=13960=t9r20sh4z.json.bz2,8,Roberts,0.5403628536480738
njp.32101068168929,1880,1880,1880.0,elite,7688063.0,652731,"Fothergill, Jessie","London, Richard Bentley and Son;1880.",vol.1,The wellfields,rev,,,1880,ATL,1851.0,f,uk,,,,njp/pairtree_root/32/10/10/68/16/89/29/32101068168929/njp.32101068168929.json.bz2,48,Richard Bentley,0.684508818559839
njp.32101068168911,1880,1880,1880.0,elite,7688063.0,652731,"Fothergill, Jessie","London, Richard Bentley and Son;1880.",vol.2,The wellfields,rev,,,1880,ATL,1851.0,f,uk,,,,njp/pairtree_root/32/10/10/68/16/89/11/32101068168911/njp.32101068168911.json.bz2,48,Richard Bentley,0.6424081140054032
nyp.33433076043052,1880,1880,,vulgar,,,"Roe, Edward Payson","London;Ward, Lock & Co., Ltd.;188-?",,An original belle,,,,,,1838.0,m,us,,,,nyp/pairtree_root/33/43/30/76/04/30/52/33433076043052/nyp.33433076043052.json.bz2,91,Ward Lock,0.1680360394527515
njp.32101042563039,1880,1880,1880.0,elite,6155796.0,3888582,"Bellamy, Edward",New York;D. Appleton and company;1880,,--Dr. Heidenhoff's process,rev,,,1880,ATL,1850.0,m,us,,,,njp/pairtree_root/32/10/10/42/56/30/39/32101042563039/njp.32101042563039.json.bz2,19,Appleton,0.728584901812607
uc2.ark+=13960=t05x2648j,1880,1880,1880.0,elite,384693.0,985828,"Aldrich, Thomas Bailey",Boston;Houghton Mifflin and company;1880.,,The stillwater tragedy,rev,,,1880,ATL,1836.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/05/x2/64/8j/ark+=13960=t05x2648j/uc2.ark+=13960=t05x2648j.json.bz2,114,Houghton Mifflin,0.7546386335694297
njp.32101068168903,1880,1880,1880.0,elite,7688063.0,652731,"Fothergill, Jessie","London, Richard Bentley and Son;1880.",vol.3,The wellfields,rev,,,1880,ATL,1851.0,f,uk,,,,njp/pairtree_root/32/10/10/68/16/89/03/32101068168903/njp.32101068168903.json.bz2,48,Richard Bentley,0.6804934436227577
uc2.ark+=13960=t4sj1d326,1880,1880,1880.0,elite,6607189.0,11864213,"Cooke, John Esten",New York;Harper & Brothers;1880.,,The Virginia Bohemians;,rev,,,1880,ATL,1830.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/4s/j1/d3/26/ark+=13960=t4sj1d326/uc2.ark+=13960=t4sj1d326.json.bz2,54,Harper,0.6522455644078036
uc1.b249764,1881,1881,1881.0,elite,6502228.0,8603846,"Fawcett, Edgar","Boston;New York;Houghton, Mifflin and company;1881.",,A gentleman of leisure,rev,,,1881,ATL,1847.0,m,us,,,,uc1/pairtree_root/$b/24/97/64/$b249764/uc1.$b249764.json.bz2,35,Houghton Mifflin,0.7466725293802062
njp.32101068178340,1881,1881,1881.0,vulgar,8969133.0,9990558,"Henty, G. A","London;Sampson Low, Marston, Searle, & Rivington;1881.",,The cornet of horse,rev,neg,,1886,FR,1832.0,m,uk,,,,njp/pairtree_root/32/10/10/68/17/83/40/32101068178340/njp.32101068178340.json.bz2,600,Sampson Low Marston Searle Rivington,0.22581041932168297
nyp.33433076023245,1881,1881,,vulgar,,,"Newell, Charles Martin",Boston;Pub. by the author;1881.,,Kalani of Oahu,,,,,,1823.0,m,us,,,,nyp/pairtree_root/33/43/30/76/02/32/45/33433076023245/nyp.33433076023245.json.bz2,4,Author,0.23620118625830056
uiuo.ark+=13960=t3126gn25,1881,1881,0.0,vulgar,,,"Lean, Florence",London;F.V. White and Co.;1881.,,My sister the actress,,,,,,,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/31/26/gn/25/ark+=13960=t3126gn25/uiuo.ark+=13960=t3126gn25.json.bz2,15,White,0.16053690174006469
nyp.33433084129646,1881,1881,,vulgar,,,"Leslie, Madeline",Chicago;H.A. Sumner & Co.;1881.,,"The two homes; or, Earning and spending",,,,,,1815.0,f,us,"Baker, Hariette Newell Wodds",,,nyp/pairtree_root/33/43/30/84/12/96/46/33433084129646/nyp.33433084129646.json.bz2,48,Sumner,0.07912494242579175
mdp.39015059375942,1881,1881,1881.0,vulgar,,,"Bynner, Edwin Lassetter",Boston;J. R. Osgood and company;1881.,,Damen's ghost,,,,,,1842.0,m,us,,,,mdp/pairtree_root/39/01/50/59/37/59/42/39015059375942/mdp.39015059375942.json.bz2,18,Osgood,0.3230729551850644
uiuo.ark+=13960=t7dr3dc21,1881,1881,,vulgar,,,"Middlemass, Jean",London;Tinsley brothers;1881.,,Sackcloth and broadcloth,,,,,,1833.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/7d/r3/dc/21/ark+=13960=t7dr3dc21/uiuo.ark+=13960=t7dr3dc21.json.bz2,9,Tinsley,0.29853581775141247
nyp.33433082170790,1881,1881,0.0,vulgar,,,"Alexander, M",Indianapolis;Carlon & Hollenbeck;1881.,,Going west,,,,,,,m,us,,,,nyp/pairtree_root/33/43/30/82/17/07/90/33433082170790/nyp.33433082170790.json.bz2,1,Indianapolis Carlon Hollenbeck,0.06625319773288628
uiuo.ark+=13960=t9z03rv69,1881,1881,1881.0,elite,8720764.0,176044,"Shorthouse, J. H",London;Macmillan and co.;1881.,v.2,John Inglesant;,rev,,,1882,BM,1834.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/9z/03/rv/69/ark+=13960=t9z03rv69/uiuo.ark+=13960=t9z03rv69.json.bz2,29,Macmillan,0.6698417499452209
uc1.32106002062997,1881,1881,1881.0,elite,6156134.0,475334,"Burnett, Frances Hodgson",Boston;J. R. Osgood;1881.,,A fair barbarian,rev,neg,,1881,ATL,1849.0,f,us,,,,uc1/pairtree_root/32/10/60/02/06/29/97/32106002062997/uc1.32106002062997.json.bz2,166,Osgood,0.6866534504183506
uva.x000956960,1882,1882,1883.0,elite,4435242.0,4717721,"Howells, William Dean",Boston;New York;Houghton Mifflin company;c1882,,A woman's reason,rev,,,1883,ATL,1837.0,m,us,,,,uva/pairtree_root/x0/00/95/69/60/x000956960/uva.x000956960.json.bz2,327,Houghton Mifflin,0.713449676110186
njp.32101068169505,1882,1882,1882.0,elite,8968502.0,13343025,"Gerard, E",Edinburgh;London;W. Blackwood and Sons;1882.,vol.2,Beggar my neighbor,rev,,,1882,BM,1849.0,f,uk,"Gerard, Emily",,,njp/pairtree_root/32/10/10/68/16/95/05/32101068169505/njp.32101068169505.json.bz2,11,Blackwood,0.8254998036855034
uiuo.ark+=13960=t01z4t30j,1882,1882,,vulgar,,,"Croker, B. M",London;Tinsley Brothers;1882.,,Proper pride,,,,,,1849.0,f,ir,"Croker, Bithia Mary",,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/01/z4/t3/0j/ark+=13960=t01z4t30j/uiuo.ark+=13960=t01z4t30j.json.bz2,46,Tinsley,0.29920614167396203
mdp.39015006580941,1882,1882,1882.0,elite,245216.0,6757272,"Anstey, F",New York;D. Appleton and company;1882.,,Vice versâ;,rev,pos,pop,1884,BM,1856.0,m,uk,"Guthrie, Thomas Anstey",,,mdp/pairtree_root/39/01/50/06/58/09/41/39015006580941/mdp.39015006580941.json.bz2,67,Appleton,0.6549625256637553
njp.32101068169513,1882,1882,1882.0,elite,8968502.0,13343025,"Gerard, E",Edinburgh;London;W. Blackwood and Sons;1882.,vol.1,Beggar my neighbor,rev,,,1882,BM,1849.0,f,uk,,,,njp/pairtree_root/32/10/10/68/16/95/13/32101068169513/njp.32101068169513.json.bz2,11,Blackwood,0.8006553410874011
nyp.33433082303953,1882,1882,,vulgar,,,"Glascock, Mary W",San Francisco;The California Publishing Company;1882.,,Dare,,,,,,0.0,,,,,,nyp/pairtree_root/33/43/30/82/30/39/53/33433082303953/nyp.33433082303953.json.bz2,1,San Francisco California,0.1816446632100017
uc2.ark+=13960=t0ks6p45r,1882,1882,1882.0,elite,7685462.0,7436102,"Ballantyne, R. M",New York;T. Nelson;pref. 1882,,"The battery and the boiler, or, Adventures in the laying of submarine electric cables",rev,pos,,1886,FR,1825.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/0k/s6/p4/5r/ark+=13960=t0ks6p45r/uc2.ark+=13960=t0ks6p45r.json.bz2,75,Nelson Pref,0.4833576722422332
uiuo.ark+=13960=t3xs6018h,1882,1882,,vulgar,,,"Barrett, Frank",London;R. Bentley;1882.,,A prodigal's progress,,,,,,1848.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/3x/s6/01/8h/ark+=13960=t3xs6018h/uiuo.ark+=13960=t3xs6018h.json.bz2,31,Bentley,0.2128099016674786
uiuo.ark+=13960=t9h427g45,1882,1882,,vulgar,,,"Jefferies, Richard","London;Sampson Low, Marston, Searle, Rivington;1882.",,Bevis,,,,,,1848.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/9h/42/7g/45/ark+=13960=t9h427g45/uiuo.ark+=13960=t9h427g45.json.bz2,59,Sampson Low Marston Searle Rivington,0.5976185636978585
njp.32101068169497,1882,1882,1882.0,elite,8968502.0,13343025,"Gerard, E",Edinburgh;London;W. Blackwood and Sons;1882.,vol.3,Beggar my neighbor,rev,,,1882,BM,1849.0,f,uk,,,,njp/pairtree_root/32/10/10/68/16/94/97/32101068169497/njp.32101068169497.json.bz2,11,Blackwood,0.8617055927966861
nyp.33433076059488,1882,1882,,vulgar,,,"Pomeroy, Mark M",New York;G.W. Carleton & Co.;1882.,,Brick-dust;,,,,,,1833.0,m,us,,,,nyp/pairtree_root/33/43/30/76/05/94/88/33433076059488/nyp.33433076059488.json.bz2,15,Carleton,0.193723361928134
uc2.ark+=13960=t3416vd9j,1882,1882,,vulgar,,,"Otis, James",New York;Harper & Brothers;c1882,,Mr. Stubbs's brother;,,,,,,1848.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/34/16/vd/9j/ark+=13960=t3416vd9j/uc2.ark+=13960=t3416vd9j.json.bz2,65,Harper,0.17782578279481084
