docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,path,authsvols,publisher,segment1900
mdp.39015033520456,1907,1875,1875.0,presentaselite,,,"Aldrich, Thomas Bailey","Boston;New York;Houghton, Mifflin company;c1907-c1911] (v. 1 [c1911])",,The writings of Thomas Bailey Aldrich,,,,,,1836.0,m,us,,,,mdp/pairtree_root/39/01/50/33/52/04/56/39015033520456/mdp.39015033520456.json.bz2,114,Houghton Mifflin,0.5188485622589323
uc2.ark+=13960=t15m6701g,1875,1875,1875.0,vulgar,,,"Mathers, Helen",London;R. Bentley;1875.,,Comin' thro' the rye,,,,,,1853.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/15/m6/70/1g/ark+=13960=t15m6701g/uc2.ark+=13960=t15m6701g.json.bz2,38,Bentley,0.5824293836536697
uiuo.ark+=13960=t20c59n08,1875,1875,1875.0,vulgar,,,"Dering, Edward Heneage","London;Smith, Elder;1875.",,"Sherborne, or, The house at the four ways",,,,,,1827.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/20/c5/9n/08/ark+=13960=t20c59n08/uiuo.ark+=13960=t20c59n08.json.bz2,5,Smith Elder,0.6385908201076985
uiuo.ark+=13960=t49p3pp7b,1875,1875,1875.0,vulgar,,,"Tabor, Eliza",London;Hurst and Blackett;1875.,,Eglantine,,,,,,1835.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/49/p3/pp/7b/ark+=13960=t49p3pp7b/uiuo.ark+=13960=t49p3pp7b.json.bz2,61,Hurst Blackett,0.8179434418213307
nyp.33433074940861,1875,1875,1875.0,elite,8664166.0,17936028,"Twain, Mark","Hartford, Conn.;American Pub. Co.;1881, c1875.",,The adventures of Tom Sawyer,rev,pos,,1875,ATL,1835.0,m,us,,,,nyp/pairtree_root/33/43/30/74/94/08/61/33433074940861/nyp.33433074940861.json.bz2,509,Hartford Conn American,0.3807205426222029
uc1.b3322489,1875,1875,1875.0,vulgar,,,"Hawthorne, Julian","New York;D. Appleton and Company;1877, c1875.",,Garth,,,,,,1846.0,m,us,,,,uc1/pairtree_root/b3/32/24/89/b3322489/uc1.b3322489.json.bz2,103,Appleton,0.6808895939660217
nyp.33433075763866,1875,1875,1875.0,vulgar,,,"Walsingham, Charlotte","Philadelphia;Claxton, Remsen & Haffelfinger;1875.",,Annette;,,,,,,,f,us,,,,nyp/pairtree_root/33/43/30/75/76/38/66/33433075763866/nyp.33433075763866.json.bz2,1,Claxton Remsen Haffelfinger,0.21174462625240323
uc2.ark+=13960=t7np1x57p,1876,1876,1876.0,elite,7660827.0,16573214,"Hale, Edward Everett",New York;Scribner;1891 [c1876,,Philip Nolan's friends,rev,,,1877,ATL,1822.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7n/p1/x5/7p/ark+=13960=t7np1x57p/uc2.ark+=13960=t7np1x57p.json.bz2,80,Scribner,0.38218626864342925
uc2.ark+=13960=t1pg1nv9w,1876,1876,1876.0,elite,6131638.0,13339593,"Broughton, Rhoda",London;R. Bentley;1876.,v.2,Joan,rev,,,1876,FR,1840.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1p/g1/nv/9w/ark+=13960=t1pg1nv9w/uc2.ark+=13960=t1pg1nv9w.json.bz2,87,Bentley,0.8173007736467387
mdp.39015063761210,1876,1876,1876.0,elite,280979.0,13154969,"Black, William",London;Macmillan and co.;1876.,v.2,Madcap Violet,rev,,,1876,FR,1841.0,m,uk,,,,mdp/pairtree_root/39/01/50/63/76/12/10/39015063761210/mdp.39015063761210.json.bz2,279,Macmillan,0.7255347216085648
mdp.39015005616654,1876,1876,1876.0,vulgar,,,"Brown, Oliver Madox-",London;Tinsley brothers;1876.,,The Dwale bluth,,,,,,1855.0,m,uk,,,,mdp/pairtree_root/39/01/50/05/61/66/54/39015005616654/mdp.39015005616654.json.bz2,2,Tinsley,0.6508795380870551
mdp.39015063761202,1876,1876,1876.0,elite,280979.0,13154969,"Black, William",London;Macmillan and co.;1876.,v.1,Madcap Violet,rev,,,1876,FR,1841.0,m,uk,,,,mdp/pairtree_root/39/01/50/63/76/12/02/39015063761202/mdp.39015063761202.json.bz2,279,Macmillan,0.5907158910204542
njp.32101068175080,1876,1876,1876.0,vulgar,,,"Butler, William Allen",New York;D. Appleton and Company;1876.,,"Mrs. Limber's raffle, or, A church fair and its victims",,,,,,1825.0,m,us,,,,njp/pairtree_root/32/10/10/68/17/50/80/32101068175080/njp.32101068175080.json.bz2,5,Appleton,0.5069966470597502
uc2.ark+=13960=t21c1zs54,1876,1876,1876.0,elite,6131638.0,13339593,"Broughton, Rhoda",London;R. Bentley;1876.,v.1,Joan,rev,,,1876,FR,1840.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/21/c1/zs/54/ark+=13960=t21c1zs54/uc2.ark+=13960=t21c1zs54.json.bz2,87,Bentley,0.7467990441191789
uc2.ark+=13960=t5x63gm9z,1876,1876,1876.0,elite,6131638.0,13339593,"Broughton, Rhoda",London;R. Bentley;1876.,v.3,Joan,rev,,,1876,FR,1840.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5x/63/gm/9z/ark+=13960=t5x63gm9z/uc2.ark+=13960=t5x63gm9z.json.bz2,87,Bentley,0.8078849452878163
uiuo.ark+=13960=t16m3hs4q,1876,1876,1876.0,vulgar,,,"Chandler, W. A",London;E.W. Allen ...;1876.,,Thrice,,,,,,0.0,u,,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/16/m3/hs/4q/ark+=13960=t16m3hs4q/uiuo.ark+=13960=t16m3hs4q.json.bz2,2,Allen,0.5827227359781602
njp.32101068166055,1876,1876,1876.0,vulgar,,,"Charlesworth, Maria Louisa",New York;R. Carter;1876.,,Oliver of the mill,,,,,,1819.0,f,uk,,,,njp/pairtree_root/32/10/10/68/16/60/55/32101068166055/njp.32101068166055.json.bz2,10,Carter,0.5794878981445853
mdp.39015063761228,1876,1876,1876.0,elite,280979.0,13154969,"Black, William",London;Macmillan and co.;1876.,v.3,Madcap Violet,rev,,,1876,FR,1841.0,m,uk,,,,mdp/pairtree_root/39/01/50/63/76/12/28/39015063761228/mdp.39015063761228.json.bz2,279,Macmillan,0.7326738486901105
uc2.ark+=13960=t5k93292h,1876,1876,1876.0,vulgar,,,"Finley, Martha","New York;Dodd, Mead & Company Publishers;1876",,Mildred Keith,,,,,,1828.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/5k/93/29/2h/ark+=13960=t5k93292h/uc2.ark+=13960=t5k93292h.json.bz2,71,Dodd Mead Publishers,0.35685404985222646
nyp.33433074871439,1876,1876,1876.0,presentaselite,,,"Keary, Annie",London;Macmillan and Co.;1876.,,A York and a Lancaster rose,,,,,,1825.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/87/14/39/33433074871439/nyp.33433074871439.json.bz2,17,Macmillan,0.5581841828859326
nyp.33433074835400,1876,1876,1876.0,vulgar,,,"Bellamy, Elizabeth W",New York;D. Appleton;1876.,,The little Joanna,,,,,,1837.0,f,us,,,,nyp/pairtree_root/33/43/30/74/83/54/00/33433074835400/nyp.33433074835400.json.bz2,3,Appleton,0.48383012973168055
uc2.ark+=13960=t9t15276t,1876,1876,1876.0,elite,630036.0,23861764,"MacDonald, George","Toronto;Copp, Clark & co.;1876.",,"Thomas Wingfold, curate",rev,,,1876,FR,1824.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/9t/15/27/6t/ark+=13960=t9t15276t/uc2.ark+=13960=t9t15276t.json.bz2,144,Copp Clark,0.7968188029381715
uiuo.ark+=13960=t1hh6x71z,1876,1876,1876.0,presentaselite,,,"Grant, James",London;Tinsley;1876.,,Morley Ashton,,,,,,1822.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/1h/h6/x7/1z/ark+=13960=t1hh6x71z/uiuo.ark+=13960=t1hh6x71z.json.bz2,93,Tinsley,0.5655663305381283
uiuo.ark+=13960=t2794f36r,1877,1877,1877.0,elite,8664133.0,11712744,"Allardyce, Alexander",Edinburgh [Lothian;William Blackwood;1877.,v.3,The city of sunshine,rev,,,1877,FR,1846.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/27/94/f3/6r/ark+=13960=t2794f36r/uiuo.ark+=13960=t2794f36r.json.bz2,7,Lothian William Blackwood,0.40738690131098254
uiuo.ark+=13960=t0ht34v35,1877,1877,0.0,vulgar,,,"Lloyd, Jessie Sale",London;Tinsley Brothers;1877.,,The Hazelhurst mystery,,,,,,,,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/0h/t3/4v/35/ark+=13960=t0ht34v35/uiuo.ark+=13960=t0ht34v35.json.bz2,5,Tinsley,0.5407887591804873
mdp.39015053262294,1899,1877,1877.0,vulgar,,,"Jokai, Mór",Boston;L. C. Page;1899.,,Pretty Michal,,,,,,1825.0,m,hungary,,,,mdp/pairtree_root/39/01/50/53/26/22/94/39015053262294/mdp.39015053262294.json.bz2,76,Page,0.4324933109007177
uc2.ark+=13960=t7xk87j6z,1877,1877,1877.0,vulgar,,,"Forrester, Mrs",Philadelphia;J. B. Lippincott;1877.,,Mignon,,,,,,1843.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/7x/k8/7j/6z/ark+=13960=t7xk87j6z/uc2.ark+=13960=t7xk87j6z.json.bz2,17,Lippincott,0.5678075002277738
uiuo.ark+=13960=t17m0j24w,1877,1877,1877.0,elite,8664133.0,11712744,"Allardyce, Alexander",Edinburgh [Lothian;William Blackwood;1877.,v.1,The city of sunshine,rev,,,1877,FR,1846.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/17/m0/j2/4w/ark+=13960=t17m0j24w/uiuo.ark+=13960=t17m0j24w.json.bz2,7,Lothian William Blackwood,0.5553748805832339
uiuo.ark+=13960=t39z9dj6h,1877,1877,1877.0,elite,8664133.0,11712744,"Allardyce, Alexander",Edinburgh [Lothian;William Blackwood;1877.,v.2,The city of sunshine,rev,,,1877,FR,1846.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/39/z9/dj/6h/ark+=13960=t39z9dj6h/uiuo.ark+=13960=t39z9dj6h.json.bz2,7,Lothian William Blackwood,0.5134368072057348
uc1.b4104982,1877,1877,1877.0,elite,323694.0,2341500,"Burnett, Frances Hodgson",New York;Scribner;Armstrong & company;1877.,,That lass o' Lowrie's,rev,pos,,1877,ATL,1849.0,f,us,,,,uc1/pairtree_root/b4/10/49/82/b4104982/uc1.b4104982.json.bz2,166,Scribner Armstrong,0.4079904936852995
nyp.33433074888961,1877,1877,1877.0,vulgar,,,"Linton, E. Lynn",New York;Harper & Bros.;1877.,,From dreams to waking,,,,,,1822.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/88/89/61/33433074888961/nyp.33433074888961.json.bz2,50,Harper,0.696534052347659
uiuo.ark+=13960=t1bk1r841,1877,1877,1877.0,vulgar,,,"De Fonblanque, Albany",London;R. Bentley;1877.,,Bad luck,,,,,,1829.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/1b/k1/r8/41/ark+=13960=t1bk1r841/uiuo.ark+=13960=t1bk1r841.json.bz2,18,Bentley,0.519435550023029
nyp.33433081852638,1877,1877,1879.0,elite,8612167.0,,"James, Henry",Boston;J. R. Osgood and company;1877.,,The American,rev,,,1879,BM,1843.0,m,us,,,,nyp/pairtree_root/33/43/30/81/85/26/38/33433081852638/nyp.33433081852638.json.bz2,543,Osgood,0.5249413379179957
uiuo.ark+=13960=t44q8885q,1877,1877,1877.0,vulgar,,,"Edwards, Matilda Betham",London;Hurst & Blackett;1877.,,Bridget,,,,,,1836.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/44/q8/88/5q/ark+=13960=t44q8885q/uiuo.ark+=13960=t44q8885q.json.bz2,3,Hurst Blackett,0.7437005341705691
uiuo.ark+=13960=t12n5tf8r,1877,1877,1877.0,vulgar,,,"Durrant, Valentine",Edinburgh;W. Blackwood;1877-1878.,,A modern minister,,,,,,1845.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/12/n5/tf/8r/ark+=13960=t12n5tf8r/uiuo.ark+=13960=t12n5tf8r.json.bz2,2,Blackwood,0.588690238476973
njp.32101067634459,1878,1878,1878.0,elite,8961462.0,9617692,"Hamerton, Philip Gilbert",Leipzig;Bernhard Tauchnitz;1878.,,Marmorne,rev,,,1878,BM,1834.0,m,uk,,,,njp/pairtree_root/32/10/10/67/63/44/59/32101067634459/njp.32101067634459.json.bz2,14,Bernhard Tauchnitz,0.39044560416557017
uiuo.ark+=13960=t53f5dr3r,1878,1878,1878.0,vulgar,,,"Vereker, Charles Smyth",London;Chapman and Hall;1878.,,The child of the desert,,,,,,1818.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/53/f5/dr/3r/ark+=13960=t53f5dr3r/uiuo.ark+=13960=t53f5dr3r.json.bz2,3,Chapman Hall,0.2511204256835036
wu.89099776841,1878,1878,1878.0,elite,8995982.0,70808269,"Craik, Dinah Maria Mulock","New York;Harper & Brothers;1879, c 1878.",,Young Mrs. Jardine,rev,,,1880,ATL,1826.0,f,uk,,,,wu/pairtree_root/89/09/97/76/84/1/89099776841/wu.89099776841.json.bz2,168,Harper,0.843229214461491
uiuo.ark+=13960=t3st7v616,1878,1878,,vulgar,,,"Armitt, Annie",London;S. Tinsley;1878.,,The garden at Monkholme,,,,,,1850.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/3s/t7/v6/16/ark+=13960=t3st7v616/uiuo.ark+=13960=t3st7v616.json.bz2,3,Tinsley,0.5449984775640883
uiuo.ark+=13960=t43r1cm88,1878,1878,1878.0,vulgar,,,"Lockhart, Laurence W. M",Edinburgh;W. Blackwood;1878.,,Mine is thine,,,,,,1831.0,m,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/43/r1/cm/88/ark+=13960=t43r1cm88/uiuo.ark+=13960=t43r1cm88.json.bz2,10,Blackwood,0.6534654823659664
nyp.33433076049794,1879,1879,,vulgar,,,"Rayne, M. L","New York;G. W. Carleton & Co.; [etc., etc.;1879.",,Fallen among thieves,,,,,,1836.0,f,us,,,,nyp/pairtree_root/33/43/30/76/04/97/94/33433076049794/nyp.33433076049794.json.bz2,6,Carleton,0.41848857622253344
uiuo.ark+=13960=t7tm7kq3x,1879,1879,,vulgar,,,"Edwards, Harry Bennett",London;S. Tinsley;1879.,,A tantalus cup;,,,,,,0.0,,,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/7t/m7/kq/3x/ark+=13960=t7tm7kq3x/uiuo.ark+=13960=t7tm7kq3x.json.bz2,3,Tinsley,0.759149483960228
inu.39000003330789,1879,1879,1879.0,elite,6059987.0,2620860,"Fothergill, Jessie",London;R. Bentley;1879.,v.1,Probation,rev,pos,,1880,ATL,1851.0,f,uk,,,,inu/pairtree_root/39/00/00/03/33/07/89/39000003330789/inu.39000003330789.json.bz2,48,Bentley,0.5593709797407349
uiuo.ark+=13960=t2h70xd4w,1879,1879,1879.0,elite,8719371.0,41248950,"Keary, Annie",London;Macmillan;1879.,v.1,A doubting heart,rev,pos,,1880,MM,1825.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/2h/70/xd/4w/ark+=13960=t2h70xd4w/uiuo.ark+=13960=t2h70xd4w.json.bz2,17,Macmillan,0.6112928825059194
uiuo.ark+=13960=t1sf38n52,1879,1879,1879.0,elite,8719371.0,41248950,"Keary, Annie",London;Macmillan;1879.,v.2,A doubting heart,rev,pos,,1880,MM,1825.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/1s/f3/8n/52/ark+=13960=t1sf38n52/uiuo.ark+=13960=t1sf38n52.json.bz2,17,Macmillan,0.4945919143926424
nyp.33433082353768,1884,1879,1879.0,elite,8654975.0,13753928,"Kingston, William Henry Giles",New York;A.C. Armstrong;1884.,,From powder monkey to admiral,rev,,,1886,FR,1814.0,m,uk,,,,nyp/pairtree_root/33/43/30/82/35/37/68/33433082353768/nyp.33433082353768.json.bz2,66,Armstrong,0.1920043125340263
mdp.39015063961315,1880,1879,1879.0,elite,123491.0,1188302,"[Sprague, Mary Aplin]","Boston;Houghton, Osgood and company;1880.",,An earnest trifler,rev,,,1880,ATL,1849.0,f,us,,,,mdp/pairtree_root/39/01/50/63/96/13/15/39015063961315/mdp.39015063961315.json.bz2,1,Houghton Osgood,0.6259231074417702
inu.39000003330797,1879,1879,1879.0,elite,6059987.0,2620860,"Fothergill, Jessie",London;R. Bentley;1879.,v.2,Probation,rev,pos,,1880,ATL,1851.0,f,uk,,,,inu/pairtree_root/39/00/00/03/33/07/97/39000003330797/inu.39000003330797.json.bz2,48,Bentley,0.5937029784888099
nnc1.cu58327010,1879,1879,,vulgar,,,"O'Reilly, Bernard",New York;G. W. Carleton;1879.,,The two brides,,,,,,1823.0,m,ir,,,,nnc1/pairtree_root/cu/58/32/70/10/cu58327010/nnc1.cu58327010.json.bz2,3,Carleton,0.5294096963888337
uiuo.ark+=13960=t4hm5w02c,1879,1879,,vulgar,,,"Noble, Frances",London;Samuel Tinsley;1879.,,Violet Mortimer,,,,,,0.0,u,,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/4h/m5/w0/2c/ark+=13960=t4hm5w02c/uiuo.ark+=13960=t4hm5w02c.json.bz2,3,Samuel Tinsley,0.38394708868265703
dul1.ark+=13960=t3nw0276b,1879,1879,,vulgar,,,"Linton, E. Lynn",London;Chatto & Windus;1879.,,Under which Lord?,,,,,,1822.0,f,uk,,,,dul1/pairtree_root/ar/k+/=1/39/60/=t/3n/w0/27/6b/ark+=13960=t3nw0276b/dul1.ark+=13960=t3nw0276b.json.bz2,50,Chatto Windus,0.7931392230090262
uiuo.ark+=13960=t1wd4h96x,1879,1879,,vulgar,,,"Tabor, Eliza",London;Hurst and Blackett;1879.,,The last of her line,,,,,,1835.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/1w/d4/h9/6x/ark+=13960=t1wd4h96x/uiuo.ark+=13960=t1wd4h96x.json.bz2,61,Hurst Blackett,0.7202751466836143
uc2.ark+=13960=t04x54r17,1879,1879,,vulgar,,,"Finley, Martha","New York;Dodd, Mead;1879",,Mildred at Roselands;,,,,,,1828.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/04/x5/4r/17/ark+=13960=t04x54r17/uc2.ark+=13960=t04x54r17.json.bz2,71,Dodd Mead,0.2817315421000348
uiuo.ark+=13960=t7hq4fp6c,1879,1879,1879.0,elite,8719371.0,41248950,"Keary, Annie",London;Macmillan;1879.,v.3,A doubting heart,rev,pos,,1880,MM,1825.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/7h/q4/fp/6c/ark+=13960=t7hq4fp6c/uiuo.ark+=13960=t7hq4fp6c.json.bz2,17,Macmillan,0.5543479585678257
uiuo.ark+=13960=t0vq3kb3w,1879,1879,,vulgar,,,"Newall, John",London;Charing Cross Publishing Co. Limited;1879.,,Nature's nobility,,,,,,0.0,m,,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/0v/q3/kb/3w/ark+=13960=t0vq3kb3w/uiuo.ark+=13960=t0vq3kb3w.json.bz2,3,Charing Cross,0.28119065448499925
nyp.33433074869375,1879,1879,1879.0,elite,117855.0,4358261,"Ingelow, Jean",Boston;Roberts brothers;1879.,,Sarah de Berenger,rev,,,1880,ATL,1820.0,f,uk,,,,nyp/pairtree_root/33/43/30/74/86/93/75/33433074869375/nyp.33433074869375.json.bz2,24,Roberts,0.6797228754499463
inu.39000003330680,1879,1879,1879.0,elite,6059987.0,2620860,"Fothergill, Jessie",London;R. Bentley;1879.,v.3,Probation,rev,pos,,1880,ATL,1851.0,f,uk,,,,inu/pairtree_root/39/00/00/03/33/06/80/39000003330680/inu.39000003330680.json.bz2,48,Bentley,0.5237565620552085
mdp.39015065957253,1879,1879,,vulgar,,,"Yonge, Charlotte M",London;Macmillan;1879.,,"Magnum bonum, or Mother Carey's brood",,,,,,1823.0,f,uk,,,,mdp/pairtree_root/39/01/50/65/95/72/53/39015065957253/mdp.39015065957253.json.bz2,218,Macmillan,0.6071888836996544
nnc1.1002208741,1879,1879,,vulgar,,,"Perry, Alice",Boston;Lothrop;1879,,More ways than one,,,,,,1854.0,f,us,,,,nnc1/pairtree_root/10/02/20/87/41/1002208741/nnc1.1002208741.json.bz2,2,Lothrop,0.5833813131381556
nyp.33433018442024,1879,1879,,vulgar,,,"Garvice, Charles",New York;G. Munro's Sons;1897.,,The story of a passion,,,,,,1850.0,m,uk,"Hart, Caroline",,,nyp/pairtree_root/33/43/30/18/44/20/24/33433018442024/nyp.33433018442024.json.bz2,26,Munro,0.29242385207509913
uiuo.ark+=13960=t78s57g82,1879,1879,,vulgar,,,"Knight, Wynter Frore",London;S. Tinsley;1879.,,Our vicar,,,,,,0.0,u,,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/78/s5/7g/82/ark+=13960=t78s57g82/uiuo.ark+=13960=t78s57g82.json.bz2,3,Tinsley,0.38312795948455713
uva.x030788142,1879,1879,1879.0,elite,9776577.0,669920629,"Butt, Beatrice May",New York;G. Munro;c1879.,,Delicia,rev,pos,,1880,ATL,1853.0,f,uk,,,,uva/pairtree_root/x0/30/78/81/42/x030788142/uva.x030788142.json.bz2,5,Munro,0.5362503847648783
uc2.ark+=13960=t09w0b884,1879,1879,1879.0,elite,7657315.0,1684410,"Elliott, Sarah Barnwell",New York;D. Appleton and company;1879.,,The Felmeres,rev,pos,,1880,ATL,1848.0,f,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/09/w0/b8/84/ark+=13960=t09w0b884/uc2.ark+=13960=t09w0b884.json.bz2,8,Appleton,0.5201105014954972
uc2.ark+=13960=t84j0cp08,1879,1879,,vulgar,,,"Montgomery, Florence",Philadelphia;J.B. Lippincott;1879.,,Seaforth,,,,,,1843.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/84/j0/cp/08/ark+=13960=t84j0cp08/uc2.ark+=13960=t84j0cp08.json.bz2,29,Lippincott,0.5064860900042383
uc2.ark+=13960=t17m04t77,1879,1879,1879.0,elite,1421662.0,625387,"Cable, George Washington",New York;C. Seribner's sons;1879.,,Old Creole days,rev,pos,,1880,ATL,1844.0,m,us,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/17/m0/4t/77/ark+=13960=t17m04t77/uc2.ark+=13960=t17m04t77.json.bz2,63,Seribner,0.606720700788976
nyp.33433076072028,1879,1879,1879.0,elite,1423408.0,5319507,"Jewett, Sarah Orne",Boston;Houghton;Osgood and company;1879.,,Old friends and new,rev,,,1880,ATL,1849.0,f,us,,,,nyp/pairtree_root/33/43/30/76/07/20/28/33433076072028/nyp.33433076072028.json.bz2,73,Houghton Osgood,0.7576449553857597
nc01.ark+=13960=t74t73k55,1879,1879,1879.0,elite,1187408.0,1456408,"Tourgée, Albion Winegar","New York;Fords, Howard & Hulbert;c1879",,Figs and thistles,rev,,,1880,ATL,1838.0,m,us,,,,nc01/pairtree_root/ar/k+/=1/39/60/=t/74/t7/3k/55/ark+=13960=t74t73k55/nc01.ark+=13960=t74t73k55.json.bz2,36,Fords Howard Hulbert,0.20954206081408897
njp.32101068176658,1879,1879,1879.0,elite,8969034.0,1040755,"Douglas, Amanda Minnie",Boston;Lee and Shepard;1879,,Hope mills;,rev,neg,,1880,ATL,1831.0,f,us,,,,njp/pairtree_root/32/10/10/68/17/66/58/32101068176658/njp.32101068176658.json.bz2,38,Lee Shepard,0.6358144013166622
uc2.ark+=13960=t1qf8t16c,1879,1879,,presentaselite,,,"Taylor, Meadows",London;C. Kegan Paul;1879.,,Tara,,,,,,1808.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/1q/f8/t1/6c/ark+=13960=t1qf8t16c/uc2.ark+=13960=t1qf8t16c.json.bz2,35,Kegan Paul,0.3125808216145026
njp.32101066107804,1879,1879,1879.0,elite,9246309.0,30527056,"O'Reilly, John Boyle",Boston;Roberts Brothers;1879.,,Moondyne: a story from the underworld,rev,,,1880,ATL,1844.0,m,ir,,,,njp/pairtree_root/32/10/10/66/10/78/04/32101066107804/njp.32101066107804.json.bz2,3,Roberts,0.33388197012174803
uiuo.ark+=13960=t1qf91c76,1880,1880,,vulgar,,,"Colvill, Helen Hester",Edinburgh;Blackwood;1880.,,A dreamer,,,,,,1854.0,f,uk,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/1q/f9/1c/76/ark+=13960=t1qf91c76/uiuo.ark+=13960=t1qf91c76.json.bz2,9,Blackwood,0.48199631088764033
njp.32101079670517,1909,1880,1880.0,elite,9038144.0,18548873,"James, Henry",New York;Modern Library;c1909,,The portrait of a lady,rev,pos,,1882,BM,1843.0,m,us,,,,njp/pairtree_root/32/10/10/79/67/05/17/32101079670517/njp.32101079670517.json.bz2,543,Modern Library,0.7136044413631865
uc2.ark+=13960=t4vh5db24,1880,1880,,vulgar,,,"Miller, Thomas",New York;Miller;1880.,,Little Blue Hood,,,,,,1807.0,m,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/4v/h5/db/24/ark+=13960=t4vh5db24/uc2.ark+=13960=t4vh5db24.json.bz2,16,Miller,0.6759202483514729
uc2.ark+=13960=t25b01m57,1880,1880,,vulgar,,,"Brame, Charlotte M","Chicago;New York;Belford, Clarke & company;188-?",,Repented at leisure,,,,,,1836.0,f,uk,,,,uc2/pairtree_root/ar/k+/=1/39/60/=t/25/b0/1m/57/ark+=13960=t25b01m57/uc2.ark+=13960=t25b01m57.json.bz2,21,Belford Clarke,0.24267536369752435
njp.32101063607269,1880,1880,,vulgar,,,"Marryat, Florence",New York;International Book Company;188-?,,Fighting the air,,,,,,1833.0,f,uk,,,,njp/pairtree_root/32/10/10/63/60/72/69/32101063607269/njp.32101063607269.json.bz2,83,International Book,0.4391628167941221
uiuo.ark+=13960=t8sb41f1t,1882,1880,1880.0,elite,8719249.0,544204,"Adams, Henry",London;Macmillan and Co.;1882.,,Democracy,rev,pos,pop,1882,FR,1838.0,m,us,,,,uiuo/pairtree_root/ar/k+/=1/39/60/=t/8s/b4/1f/1t/ark+=13960=t8sb41f1t/uiuo.ark+=13960=t8sb41f1t.json.bz2,3,Macmillan,0.551627414049393
mdp.39015012373794,1880,1880,,vulgar,,,"Mayo, Isabella (Fyvie)","New York;Dodd, Mead & co.;188-?",,Her object in life,,,,,,1843.0,f,uk,,,,mdp/pairtree_root/39/01/50/12/37/37/94/39015012373794/mdp.39015012373794.json.bz2,1,Dodd Mead,0.6553048591205951
uc1.b3322001,1880,1880,,vulgar,,,"Buxton, B. H",London;Tinsley Brothers;1880.,,Nell,,,,,,1844.0,f,uk,,,,uc1/pairtree_root/b3/32/20/01/b3322001/uc1.b3322001.json.bz2,4,Tinsley,0.1308605918366924
nyp.33433074952148,1880,1880,,vulgar,,,"Currier, Emma C",New York;The Authors' publishing company;c1880.,,Hubbub,,,,,,0.0,,,,,,nyp/pairtree_root/33/43/30/74/95/21/48/33433074952148/nyp.33433074952148.json.bz2,1,Authors',0.2778153257961189
uc1.b3327527,1880,1880,,vulgar,,,"Payn, James",New York;F.M. Lupton;188-?,,Married beneath him,,,,,,1830.0,m,uk,,,,uc1/pairtree_root/b3/32/75/27/b3327527/uc1.b3327527.json.bz2,109,Lupton,0.6912315007117815
