docid,actualdate,earliestdate,firstpub,tags,recordid,OCLC,author,imprint,enumcron,title,pubrev,judge,impaud,yrrev,pubname,birthdate,gender,nationality,othername,notes,canon,poe_quarter_1845
hvd.hnnzqj,1835,1835,1835,reviewed,8585960.0,9345963.0,"Alford, Henry,","Cambridge;Printed at the Pitt press, by John Smith for Longman and J. & J. J. Deighton;1835.",v.2,The school of the heart,rev,,,1835.0,ER,1810,m,uk,,,,0.9633612262182737
njp.32101066693696,1835,1835,1835,random,9247335.0,,,"Boston;Russell, Odiorne, and Metcalf;1835.",,"A Glance at the nations, with other poems",,,,,,,,us,,,,0.0003665608751471338
loc.ark+=13960=t7xk8wp35,1835,1835,1835,random,9578953.0,,"Patterson, Stephen,","Burlington, N.J.;J. L. Powell;1835.",,The contrast,,,,,,1812,m,us,,,,6.497450486364389e-06
njp.32101040128652,1837,1837,1835,reviewed,8889609.0,4879111.0,"Moxon, Edward,",London;Bradbury and Evans;1837.,,Sonnets,rev,,,1837.0,QR,1801,m,uk,,,,0.09006010134493625
nyp.33433074914437,1835,1835,1835,reviewed,8663652.0,7406237.0,"Wordsworth, William,",Boston;James Munroe and co.;1835.,,Yarrow revisited,rev,pos,,1835.0,QR,1770,m,uk,,,y,0.7935960355802522
hvd.hnmy3p,1835,1835,1835,random,9730422.0,,"Copleston, John Gay.",London;J. G. and F. Rivington;1835.,,Lynmouth;,,,,,,,m,uk,,,,0.03279770357202519
uc2.ark+=13960=t5h99f43z,1834-1835,1834,1834,reviewed,7687650.0,2705778.0,"Elliott, Ebenezer,",London;B. Steill;1834-35.,v.003,[Elliott's poems],rev,pos,,1834.0,ER,1781,m,uk,,,,0.6231223130015732
uc2.ark+=13960=t2k64cd80,1834-1835,1834,1834,reviewed,7687650.0,2705778.0,"Elliott, Ebenezer,",London;B. Steill;1834-35.,v.002,[Elliott's poems],rev,pos,,1834.0,ER,1781,m,uk,,,,0.8231641728986303
njp.32101064671389,1834,1834,1834,random,9408928.0,,"Trenhaile, J.","London;Longman, Rees, Orme, Brown, Green, & Longman;Devonport;W. Byers;1834.",,Recreations in rhyme,,,,,,1792,m,uk,,,,0.002466827126068607
hvd.hnpeas,1833,1833,1833,random,9720255.0,,"Markham, Alexander.",Belfast;Hodgson; [etc.;1833.,,The avenged bride;,,,,,,1796,m,ir,,,,0.002756862545406211
nyp.33433076030117,1833,1833,1833,random,284595.0,,"Clark, Willis Gaylord,",Philadelphia;Key & Biddle;1833.,,The spirit of life;,,,,,,1808,m,us,,,,0.030147242800655855
nyp.33433074899802,1833,1833,1833,random,8588066.0,,"Kenyon, John,",London;Edward Moxon;1833.,,Rhymed plea for tolerance,,,,,,1784,m,uk,,,,0.9435528945912359
hvd.32044058223066,1833,1833,1833,reviewed,1418159.0,568932.0,"Coleridge, Hartley,",Leeds;F.E. Bingley;1833.,v.1,Poems,rev,,,1833.0,QR,1796,m,uk,,,,0.8003699452511869
uc2.ark+=13960=t17m05k61,1834-1835,1834,1833,reviewed,7687650.0,2705778.0,"Elliott, Ebenezer,",London;B. Steill;1834-35.,v.001,[Elliott's poems],rev,pos,,1834.0,ER,1781,m,uk,,,,0.49885651007121956
uc1.b182470,1834,1834,1833,random,6651775.0,,"Graham, John,",London;T. and W. Boone;1834.,,A vision of fair spirits,,,,,,1813,m,uk,,,,0.0037058791639222105
njp.32101066709666,1833,1833,1833,random,9405469.0,,"Apperley, Charles Owen.","London;Smith, Elder;1833.",,"Europe, a political sketch;",,,,,,,m,uk,,,,0.0024993370420149535
hvd.32044077933034,1841,1834,1833,reviewed,9728538.0,6830625.0,"Lyte, Henry Francis,",London;J. Nisbet and J. Burns;1841.,,Poems,rev,pos,,1834.0,ER,1793,m,uk,,,,0.2425188984098367
uc2.ark+=13960=t0rr1v740,1833,1833,1833,reviewed,7691224.0,13357703.0,"Overton, Charles.",London;Rivington;1833.,,Ecclesia anglicana;,rev,,,1833.0,ER,1805,m,uk,,,,0.0006564420536504748
loc.ark+=13960=t78s5hf3h,1833,1833,1833,random,9577014.0,,"Bulmer, Agnes (Collinson),",New York;B. Waugh and T. Mason;1833.,,Messiah's kingdom,,,,,,1775,f,uk,,,,0.0015065963886299757
uc1.b4104953,1837,1837,1832,reviewed,6156109.0,11685732.0,"Bryant, William Cullen,",New York;Harper & Brothers;1839.,,Poems,rev,pos,,1842.0,GrM,1794,m,us,,,y,0.8826241023165103
uc2.ark+=13960=t7jq10136,1831,1831,1831,reviewed,6635813.0,5971608.0,"Jones, John,",London;J. Murray;1831.,,Attempts in verse,rev,,,1831.0,ER,1774,m,uk,,,,0.03764795901154469
uc1.b119795,1831,1831,1831,reviewed,1693844.0,3573833.0,"Landor, Walter Savage,",London;E. Moxon;1831.,,"Gebir, Count Julian, and other poems",rev,,,1837.0,QR,1775,m,uk,,,,0.9876472319072596
mdp.39015039355337,1831,1831,1831,reviewed,240850.0,7914699.0,"Lytton, Edward Bulwer Lytton,",London;H. Colburn and R. Bentley;1831.,,The Siamese twins,rev,neg,,1831.0,ER,1803,m,uk,,,,0.36101289782085116
nyp.33433074907209,1831,1831,1831,random,448339.0,,"Hawley, W. F.","Montreal;J.A. Hoisington, & co.;1831.",,The unknown;,,,,,,1804,m,ca,,,,0.044949096841961786
nyp.33433076034895,1831,1831,1831,random,8656477.0,,"Hill, George,",Washington;Thompson and Homans;1831.,,The ruins of Athens,,,,,,1796,m,us,,,,0.5706635782781475
njp.32101068972833,1831,1831,1831,random,8975916.0,,"Law, James Sylvius.",Dublin;R. Grace;1831.,,"The wrongs of Ireland historically reviewed, from the invasion to the present time",,,,,,,m,ir,,,,0.0020976061229649547
njp.32101026750396,1833,1833,1830,reviewed,8887364.0,13343805.0,"Northampton, Margaret Clephane Compton,","London;Printed by Mills, Jowett, and Mills;1833.",,Irene,rev,,,1840.0,QR,1795,f,uk,,,,0.25011909421656653
uc1.b165945,1830,1830,1830,reviewed,6641479.0,10346764.0,"Montgomery, Robert,",London;Printed for Samuel Maunder;1830.,,"Satan, a poem",rev,neg,pop,1830.0,ER,1807,m,uk,,,,0.04195646722777425
hvd.hwkq92,1830,1830,1830,reviewed,2104564.0,1955677.0,"Norton, Caroline Sheridan,",London;H. Colburn and R. Bentley;1830.,,"The undying one, and other poems",rev,neg,,1831.0,ER,1808,f,uk,,,,0.953781695363647
uc1.b3311873,1830,1830,1830,random,286656.0,,"Croly, George,",London;H. Colburn & R. Bentley;1830.,v. 2,The poetical works of the Rev. George Croly,,,,,,1780,m,ir,,,,0.46783412698055754
uc2.ark+=13960=t6057k293,1830,1830,1830,random,7692514.0,,,York;Bellerby;1830.,,Sketches of bandit life;,,,,,,,,uk,,,,0.00012032932640585478
uc1.b274870,1829,1829,1829,reviewed,6518294.0,1536094.0,"Davidson, Lucretia Maria,",New York;G. & C. & H. Carvill;1829.,,"Amir Khan, and other poems",rev,pos,,1829.0,QR,1808,f,us,,,,0.0004834249330996708
nyp.33433074906813,1830,1830,1829,random,8663319.0,,"Heber, Reginald,",Hingham [Mass.;C. and E.B. Gill;1830.,,Poems,,,,,,1783,m,uk,,,,0.003973573017133271
njp.32101063883340,1829,1829,1829,reviewed,2104563.0,2418783.0,"Norton, Caroline Sheridan,",London;J. Ebers and co.;1829.,,The sorrows of Rosalie,rev,pos,,1841.0,GrM,1808,f,uk,,, ,0.9332793812750072
hvd.hwpnml,1828-1830,1828,1828,reviewed,9718232.0,38018936.0,"Atherstone, Edwin,",London;Baldwin and Gradock;1828-30.,1,The fall of Nineveh;,rev,,,1828.0,ER,1788,m,uk,,,,0.5987484198182812
hvd.hwpnme,1828-1830,1828,1828,reviewed,9718232.0,38018936.0,"Atherstone, Edwin,",London;Baldwin and Gradock;1828-30.,2,The fall of Nineveh;,rev,,,1828.0,ER,1788,m,uk,,,,0.8766822007296636
nnc1.1002356465,1828,1828,1828,random,7693486.0,,"Vedder, David,",Edinburgh;Blackwood;1828.,,"The Covenanters' communion, and other poems",,,,,,1790,m,uk,,,,0.0008498833150382196
mdp.39015022679362,1828,1828,1828,reviewed,260414.0,4660101.0,"Hemans,",Edinburgh;Blackwood;1828.,,Records of woman,rev,pos,,1829.0,ER,1793,f,uk,,,y,0.6722155027244546
mdp.39015070462083,1828,1828,1828,random,115014.0,,"Bird, James,",London;Printed for Baldwin and Cradock.;1828.,,Dunwich;,,,,,,1788,m,uk,,,,0.005963156933338685
uc2.ark+=13960=t1sf2qq5z,1828,1828,1828,reviewed,7694559.0,9177548.0,"Montgomery, Robert,",London;S. Maunder;1828.,,The omnipresence of the Deity,rev,neg,pop,1830.0,ER,1807,m,uk,,,,0.005955047112922138
uc2.ark+=13960=t1hh6hw20,1828,1828,1828,reviewed,7692431.0,6039369.0,"Sharp, Richard,",London;John Murray;1828.,,Epistles in verse,rev,pos,,1828.0,QR,1759,m,uk,,,,0.2543709827155366
loc.ark+=13960=t0pr8c51w,1828,1828,1828,random,8655932.0,,"Jones, Elizabeth C.","Providence;Smith & Parmenter, Printers;1828.",,Fugitive poems,,,,,,,f,us,,,,0.00018379370651640128
uc2.ark+=13960=t7dr2r59g,1828,1828,1828,random,9261237.0,,"Watts, Susanna,","London;Hurst, Chance, & Co.;Leicester;A. Cockshaw;1828.",,The insects in council,,,,,,1766,f,uk,,,,0.004240449300928086
njp.32101064787359,1828,1828,1828,reviewed,7685558.0,12966956.0,"Barton, Bernard,",London;John Hatchard and Son;1828.,,A New Year's Eve and Other Poems,rev,,,1845.0,WR,1784,m,uk,,,,0.017815785415725986
mdp.39015063942752,1827,1827,1827,random,590105.0,,"Kennedy, William,",Edinburgh;Published by Oliver & Boyd;1827.,,Fitful fancies,,,,,,1799,m,uk,,,,0.09168544248209011
uc2.ark+=13960=t24b32t74,1827,1827,1827,reviewed,1018112.0,7405151.0,"Hood, Thomas,","London;Longman, Rees, Orme, Brown and Green;1827.",,The plea of the midsummer fairies,rev,pos,,1846.0,GrM,1799,m,uk,,, ,0.9926146380430603
uc2.ark+=13960=t52f7kv9h,1833,1833,1825,reviewed,7653914.0,16618270.0,"Brooks, Maria Gowen,",London;Kennett;1833.,,"Zóphiël; or, The bride of seven",rev,pos,,1840.0,QR,1794,f,us,,,,0.2062788010758121
uc1.b173242,1825,1825,1825,reviewed,2801035.0,2564380.0,"Hemans,",London;J. Murray;1825.,,The forest sanctuary,rev,pos,,1829.0,ER,1793,f,uk,,,y,0.7430174702541648
uc2.ark+=13960=t1hh6hq8n,1829,1829,1825,random,7688937.0,,"Hervey, Thomas Kibble,",London;Bull;1829.,,The poetical sketch-book,,,,,,1799,m,uk,,,,0.005714390691022836
nyp.33433076033103,1834,1834,1825,random,8655654.0,,"Brooks, Maria Gowen,","Boston;Hilliard, Gray, and Co.;1834.",,Zóphiël;,,,,,,1794,f,us,,,,0.18359663658826178
loc.ark+=13960=t52f8bw22,1827,1827,1825,reviewed,782632.0,5276369.0,"Southey, Robert,",Boston;S. G. Goodrich;1827.,,A tale of Paraguay,rev,,,1825.0,QR,1774,m,uk,,,,0.6134162866981252
uc2.ark+=13960=t09w0f810,1825,1825,1825,random,7687139.0,,"Cursham, Mary Anne.",London;Longman;1825.,,Martin Luther,,,,,,,f,uk,,,,0.0002636620559235327
nyp.33433075805881,1875,1875,1824,random,6561241.0,,"Doane, George Washington,",Albany;J. Munsell;1875.,,Songs by the way;,,,,,,1799,m,us,,,,0.054930874552649306
uc2.ark+=13960=t0ks6pb4z,1851,1851,1824,random,7686724.0,,"Deacon, William Frederick,","Boston;Ticknor, Reed, and Fields;1851.",,Warreniana,,,,,,1799,m,uk,,,,0.009394171410577459
uc1.b158363,1824,1824,1824,reviewed,6636117.0,3863214.0,"Campbell, Thomas,","London;Published for Longman, Hurst, Rees, Orme, Brown, and Green by S. and R. Bentley;1824.",,Theodric,rev,pos,elite,1825.0,ER,1777,m,uk,,,,0.637181289923866
uc2.ark+=13960=t55d8t71f,1824,1824,1824,reviewed,7686929.0,13305239.0,"Conder, Josiah,",London;Taylor;1824.,,Star in the East;,rev,,,1825.0,QR,1789,m,uk,,,,0.0014532993138872392
hvd.32044020453569,1824,1824,1824,random,9726020.0,,"Pickering, Henry,",Salem;Cushing and Appleton;1824;(John D. Cushing),,Athens,,,,,,1781,m,us,,,,0.028426203963012056
hvd.hn8n81,1824,1824,1823,random,9725932.0,,"Percival, James Gates,",London;J. Miller;1824.,,Poems,,,,,,1795,m,us,,,,0.05665134531567856
uc2.ark+=13960=t6c24sg58,1823,1823,1823,reviewed,7668116.0,4725282.0,"Moore, Thomas,","London;Longman, Hurst, Rees, Orme, and Brown;1823.",,The loves of the angels,rev,pos,,1823.0,ER,1779,m,uk,,,,0.14454489146739738
mdp.39015025920235,1830,1830,1823,reviewed,209063.0,3688601.0,"Rogers, Samuel,",London;T. Cadell;1830.,,"Italy, a poem",rev,pos,,1828.0,QR,1763,m,uk,,,,0.9583494381125112
uc2.ark+=13960=t7zk5876h,1823,1823,1823,random,1693790.0,,"Bancroft, George,",Cambridge [Mass.;The University press;1823.,,Poems,,,,,,1800,m,us,,,,0.001766450992455291
uc2.ark+=13960=t05x2b429,1821,1821,1821,random,7688176.0,,"Garrington, Eliza.",London;F. Westley;1821.,,Spiritual recreations in the chamber of affliction,,,,,,,f,uk,,,,0.0012865032910883947
uc1.b167489,1820,1820,1820,reviewed,2439886.0,12979284.0,"Barton, Bernard,",London;Printed for Harvey and Darton;1820.,,Poems,rev,,pop,1820.0,ER,1784,m,uk,,,,0.0057132307569849475
uc2.ark+=13960=t9f47jv43,1820,1820,1820,reviewed,7655887.0,1561947.0,"Clare, John,",London;Printed for Taylor and Hessey [etc.;1820.,,Poems descriptive of rural life and scenery,rev,pos,,1820.0,QR,1793,m,uk,,,y,0.3703417694770883
nnc1.0043351883,1820,1820,1820,reviewed,8400096.0,79367578.0,"Cornwall, Barry,",London;C. and J. Ollier;1820.,,A Sicilian story,rev,,,1820.0,ER,1787,m,uk,,,,7.924693061788917e-15
nyp.33433076014723,1834,1834,1820,random,325959.0,,"Sands, Robert Charles,",New York;Harper & brothers;1834.,"v. 1, Copy 2",The writings of Robert C. Sands,,,,,,1799,m,us,,,,0.045852276611230855
njp.32101065604579,1820,1820,1820,random,9245515.0,,"Woodcock, Henry,",London;Printed by Thomas Davison;1820.,,Laura,,,,,,,f,uk,,,,0.5599556888424765
hvd.hxgf8x,1820,1820,1820,random,9709550.0,,"Watson, James,",Manchester;1820.,,The spirit of the doctor,,,,,,1775,m,uk,,,,0.024077254375548463
uc2.ark+=13960=t8gf0rg1p,1820,1820,1820,random,7688436.0,,"Grimstone, Mary Leman.",London;Whittaker;1820.,,"Zayda, a Spanish tale, in three cantos, and other poems, stanzas, and canzonets",,,,,,,f,uk,,,,0.0005472398172111924
uc1.l0071844237,1840,1820,1820,reviewed,10883054.0,12632194.0,"Hemans,",Edinburgh;William Blackwood & Sons ; London : Thomas Cadell;1840.,,The sceptic ;,rev,pos,,1820.0,QR,1793,f,uk,,,y,0.07643360787651925
wu.89089198006,1820,1820,1820,reviewed,9183028.0,54141878.0,"Keats, John,","London;Printed for Taylor and Hessey, Fleet-street.;1820;([New York;Payson & Clarke;1927])",,"Lamia, Isabella, the eve of Saint Agnes, and other poems",rev,neg,,1820.0,ER,1795,m,uk,,,y,0.9382095560761518
uc2.ark+=13960=t16m3685r,1820,1820,1820,random,7690666.0,,"Milman, Henry Hart,",London;J. Murray;1820.,,The fall of Jerusalem,,,,,,1791,m,uk,,,,0.1932311507900633
uc2.ark+=13960=t3pv6fg49,1820,1820,1820,random,7689603.0,,"Johnstone, John,",Dumfries;1820.,,Poems on various subjects;,,,,,,1761,m,us,,,,0.01272474416247909
hvd.hwnzqz,1821,1821,1819,reviewed,9718286.0,1331542.0,"Byron, George Gordon Byron,",Philadelphia;M. Carey and sons;1821.,,The prophecy of Dante,rev,,,1821.0,ER,1788,m,uk,,,y,0.05640202885737705
uc2.ark+=13960=t57d2tm7m,1819,1819,1819,reviewed,6645927.0,4523260.0,"Hemans,",London;J. Murray;1819.,,Tales and historic scenes in verse,rev,,,1820.0,QR,1793,f,uk,,,y,0.9999739902789976
uc1.b166368,1819,1819,1819,reviewed,6641771.0,13404068.0,"Leigh, Chandos,",Warwick;Sharpe;1819.,,The view,rev,pos,,1821.0,ER,1791,m,uk,,,,0.26480649590754046
nnc1.1002223996,1819,1819,1819,random,8404969.0,,"Scott, Moses Y.","New York;Pub. by Elam Bliss, J. Seymour, Printer;1819.",,The deaf and dumb;,,,,,,,m,us,,,,0.0008120303243760004
uc2.ark+=13960=t39z93k29,1819,1819,1819,random,7693934.0,,"Woodley, George,",London;Longman;1819.,,Cornubia,,,,,,1786,m,uk,,,,0.00025379258989367
uc2.ark+=13960=t00z73601,1816,1816,1816,reviewed,6645920.0,8523986.0,"Hemans,",Oxford;Printed by W. Baxter;1816.,,The restoration of the works of art to Italy,rev,,,1820.0,QR,1793,f,uk,,,y,2.453433482898182e-05
uc2.ark+=13960=t8cf9nt5b,1816,1816,1816,random,7690894.0,,"Montgomery, James,","London;Printed for Longman, Hurst, Rees, Orme, and Brown;1816.",,"Verses to the memory of the late Richard Reynolds, of Bristol",,,,,,1771,m,uk,,,,0.017232272492775282
hvd.32044010164861,1828,1828,1814,random,9720539.0,,"Nicholson, William,",Edinburgh;Oliver & Boyd;1828,,[Tales in verse,,,,,,1783,m,uk,,,,0.10292194506774924
uc2.ark+=13960=t4pk0b904,1818,1818,1818,random,,,"Briggs, John,",Ulverston;1818.,,,,,,,,,m,uk,,,,0.0010090792512097565
nyp.33433074800222,1858,1858,1858,random,8657023.0,,"Willie,","Philadelphia;W.S. Young, printer;1858.",,College poems,,,,,,,m,us,,,,0.0003392472757270906
nyp.33433076035140,1870,1870,1845,reviewed,,,"Poe, Edgar Allan,",New York;G. Routledge & Sons Ltd.;187-?,,Poetical Works of Edgar Allen Poe,rev,,,1859.0,ATL,1809,m,us,,,y,0.9962577586346795
